contentid,contenttypeid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,cat1,cat2,cat3,tel,firstimage,createdtime,modifiedtime,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,firstimage2,cpyrhtDivCd,mlevel
132524,38,부산 엄궁농산물도매시장,부산광역시 사상구 농산물시장로9번길 11 (엄궁동),,6,9,128.9643091143,35.1287185796,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/02/3071002_image2_1.JPG,20031120090000,20251104140611,47032,26,530,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/02/3071002_image3_1.JPG,Type3,6
2946508,12,부산 영화의 거리,"부산광역시 해운대구 마린시티1로 91 (우동, 마린시티두산위브포세이돈)",,6,16,129.1444371716,35.1549495207,A02,A0203,A02030600,,http://tong.visitkorea.or.kr/cms/resource/43/2947043_image2_1.jpg,20230131110050,20251105153332,48119,26,350,VE,VE04,VE040100,http://tong.visitkorea.or.kr/cms/resource/43/2947043_image3_1.jpg,Type1,6
2456837,12,부산 영화의 전당,부산광역시 해운대구 수영강변대로 120,,6,16,129.1270576924,35.1707946470,A02,A0204,A02040800,,http://tong.visitkorea.or.kr/cms/resource/52/3035052_image2_1.jpg,20200919010756,20251023173241,48058,26,350,EX,EX06,EX061000,http://tong.visitkorea.or.kr/cms/resource/52/3035052_image3_1.jpg,Type3,6
3065360,28,부산 요트투어 요트야,부산광역시 해운대구 해운대해변로 84 (우동),,6,16,129.1415539265,35.1608543617,A03,A0303,A03030300,,http://tong.visitkorea.or.kr/cms/resource/37/3065337_image2_1.JPG,20231208174229,20250626164432,48090,26,350,LS,LS02,LS020300,http://tong.visitkorea.or.kr/cms/resource/37/3065337_image3_1.JPG,Type3,6
1960620,12,부산 자갈치 양곱창 골목,부산광역시 중구 구덕로 73,(남포동5가),6,15,129.0277461155,35.0973677005,A02,A0203,A02030600,,http://tong.visitkorea.or.kr/cms/resource/37/3049537_image2_1.JPG,20141028202648,20250407155226,48982,26,110,VE,VE04,VE040100,http://tong.visitkorea.or.kr/cms/resource/37/3049537_image3_1.JPG,Type3,6
132190,38,부산 자갈치시장,부산광역시 중구 자갈치해안로 52,(남포동4가),6,15,129.0306042201,35.0966511661,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/13/2941313_image2_1.bmp,20040109090000,20250325162021,48983,26,110,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/13/2941313_image3_1.bmp,Type1,6
132499,38,부산 자유도매시장,부산광역시 동구 조방로 48,,6,5,129.0611336867,35.1410439821,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/44/3561844_image2_1.jpg,20031117090000,20251105110718,48739,26,170,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/44/3561844_image3_1.jpg,Type1,6
126856,12,부산 중앙공원,부산광역시 서구 망양로193번길 187 (동대신동2가),,6,11,129.0279540280,35.1121438284,A02,A0202,A02020700,,http://tong.visitkorea.or.kr/cms/resource/87/2754987_image2_1.jpg,20031208090000,20251031094953,49214,26,140,VE,VE03,VE030500,http://tong.visitkorea.or.kr/cms/resource/87/2754987_image3_1.jpg,Type3,6
132572,38,부산 중앙시장,부산광역시 부산진구 중앙번영로20번길 34-3,(범천동),6,7,129.0611197346,35.1434103837,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/23/3070923_image2_1.JPG,20031119090000,20250522095554,47364,26,230,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/23/3070923_image3_1.JPG,Type3,6
2660770,12,부산 치유의 숲,부산광역시 기장군 철마면 철마천로 101,,6,3,129.1298103057,35.2690086937,A02,A0202,A02020500,,http://tong.visitkorea.or.kr/cms/resource/30/2661730_image2_1.jpg,20200623195838,20250325164353,46049,26,710,EX,EX05,EX050600,http://tong.visitkorea.or.kr/cms/resource/30/2661730_image3_1.jpg,Type3,6
3452014,39,부산 카페 라운지,부산광역시 연제구 중앙대로1056번길 13 (연산동),2~4층,6,13,129.0796892677,35.1825730073,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/97/3451897_image2_1.jpg,20241219113318,20250724142917,47596,26,470,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/97/3451897_image3_1.jpg,Type1,6
1399532,15,부산고등어축제,부산광역시 서구 송도해변로 100 (암남동),송도해수욕장,6,11,129.0180752934,35.0768587065,A02,A0207,A02070200,051-231-4085,http://tong.visitkorea.or.kr/cms/resource/36/3547136_image2_1.jpg,20111012022519,20251029144149,49269,26,140,EV,EV01,EV010300,http://tong.visitkorea.or.kr/cms/resource/36/3547136_image3_1.jpg,Type3,6
128164,12,부산광안대교,부산광역시 해운대구 수영강변대로 203,,6,16,129.1270084045,35.1449947568,A02,A0205,A02050100,,http://tong.visitkorea.or.kr/cms/resource/77/3368477_image2_1.jpg,20040604090000,20250311151258,48050,26,500,VE,VE01,VE010300,http://tong.visitkorea.or.kr/cms/resource/77/3368477_image3_1.jpg,Type1,6
130799,14,부산광역시 기장도서관,부산광역시 기장군 기장읍 차성동로126번길 13-5,,6,3,129.2172810028,35.2497097044,A02,A0206,A02060900,,http://tong.visitkorea.or.kr/cms/resource/87/3476687_image2_1.jpg,20060418090000,20250421105705,46063,26,710,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/87/3476687_image3_1.jpg,Type3,6
3080317,28,부산광역시 부산실내빙상장,부산광역시 북구 금곡대로46번길 50 (덕천동),,6,8,129.0057781894,35.2134792901,A03,A0302,A03021300,,http://tong.visitkorea.or.kr/cms/resource/12/3080312_image2_1.JPG,20240110181500,20250521164542,46547,26,320,LS,LS01,LS010900,http://tong.visitkorea.or.kr/cms/resource/12/3080312_image3_1.JPG,Type3,6
130793,14,부산광역시 영도도서관,부산광역시 영도구 함지로79번길 6,(동삼동),6,14,129.0660433825,35.0755014082,A02,A0206,A02060900,,http://tong.visitkorea.or.kr/cms/resource/44/3032044_image2_1.JPG,20060412090000,20250407131631,49114,26,200,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/44/3032044_image3_1.JPG,Type3,6
131146,28,부산광역시교육청학생인성교육원,부산광역시 금정구 북문로 178,(금성동),6,2,129.0456984184,35.2606108543,A03,A0302,A03020200,,http://tong.visitkorea.or.kr/cms/resource/61/2445261_image2_1.jpg,20030526090000,20250326155917,46237,26,410,VE,VE10,VE100200,http://tong.visitkorea.or.kr/cms/resource/61/2445261_image3_1.jpg,Type3,6
130749,14,부산광역시립 명장도서관,부산광역시 동래구 명안로46번길 35,(명장동),6,6,129.1065697598,35.2008714550,A02,A0206,A02060900,,http://tong.visitkorea.or.kr/cms/resource/28/3476728_image2_1.jpg,20060307090000,20250315133957,47778,26,260,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/28/3476728_image3_1.jpg,Type3,6
130752,14,부산광역시립 시민도서관,부산광역시 부산진구 월드컵대로 462 (초읍동),,6,7,129.0503001507,35.1828835404,A02,A0206,A02060900,,http://tong.visitkorea.or.kr/cms/resource/01/3336501_image2_1.jpg,20060307090000,20250306111111,47103,26,230,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/01/3336501_image3_1.jpg,Type3,6
130797,14,부산광역시립 연산도서관,부산광역시 연제구 고분로191번길 16 부산광역시립연산도서관,,6,13,129.1040120547,35.1861091721,A02,A0206,A02060900,,http://tong.visitkorea.or.kr/cms/resource/05/3343405_image2_1.jpg,20060418090000,20250307110051,47558,26,470,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/05/3343405_image3_1.jpg,Type3,6
130795,14,부산광역시립 중앙도서관,부산광역시 중구 망양로193번길 146,(보수동1가),6,15,129.0269458417,35.1099940500,A02,A0206,A02060900,,http://tong.visitkorea.or.kr/cms/resource/29/3049829_image2_1.JPG,20060414090000,20250407134238,48903,26,110,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/29/3049829_image3_1.JPG,Type3,6
3515311,15,부산국제AI영화제,부산광역시 해운대구 수영강변대로 120 (우동),,6,16,129.1270687971,35.1710029572,A02,A0208,A02081100,051-780-6115,http://tong.visitkorea.or.kr/cms/resource/10/3515310_image2_1.jpg,20250731132658,20250731132709,48058,26,350,EV,EV02,EV020800,http://tong.visitkorea.or.kr/cms/resource/10/3515310_image3_1.jpg,Type3,6
3006246,15,부산국제공연예술마켓,부산광역시 남구 유엔평화로76번길 1 (대연동),부산문화회관,6,4,129.0937450823,35.1285070990,A02,A0207,A02070200,051-745-7298,http://tong.visitkorea.or.kr/cms/resource/43/3537143_image2_1.jpg,20230901131059,20251104162330,48534,26,290,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/43/3537143_image3_1.jpg,Type3,6
2558735,15,부산국제공연예술제,부산광역시 금정구 장전온천천로 48 (장전동),부산광역시 금정구 온천천 및 부산대학로 일원,6,2,129.0893371356,35.2296540211,A02,A0207,A02070200,051-715-6984,http://tong.visitkorea.or.kr/cms/resource/24/3534524_image2_1.jpg,20180824194400,20250917142334,46291,26,410,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/24/3534524_image3_1.jpg,Type3,6
3345610,15,부산국제아동도서전,부산광역시 해운대구 APEC로 55 (우동),벡스코 제1전시장 3홀,6,16,129.1355209016,35.1687450332,A02,A0207,A02070200,02-733-8402,http://tong.visitkorea.or.kr/cms/resource/25/3536625_image2_1.jpg,20240809142251,20251205151905,48060,26,350,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/25/3536625_image3_1.jpg,Type3,6
2784363,14,부산근현대역사관 별관,부산광역시 중구 대청로 104,(대청동2가),6,15,129.0312012262,35.1026838356,A02,A0206,A02060100,,,20211201194130,20240829154055,48949,26,110,VE,VE07,VE070100,,,6
3083767,14,부산근현대역사관 본관,부산광역시 중구 대청로 112 (대청동1가),,6,15,129.0321900270,35.1027616225,A02,A0206,A02060100,,http://tong.visitkorea.or.kr/cms/resource/38/3428638_image2_1.jpg,20240118154755,20250729085721,48949,26,110,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/38/3428638_image3_1.jpg,Type1,6
2873292,15,부산글로벌웹툰페스티벌,부산광역시 해운대구 수영강변대로 140 (우동),,6,16,129.1256077644,35.1727527343,A02,A0207,A02070200,070-5080-2804,http://tong.visitkorea.or.kr/cms/resource/04/3531704_image2_1.png,20221024144645,20250923162546,48058,26,350,EV,EV01,EV010600,http://tong.visitkorea.or.kr/cms/resource/04/3531704_image3_1.png,Type3,6
3442423,12,부산기후변화체험교육관,부산광역시 북구 학사로 118 (화명동),,6,8,129.0081635592,35.2329549282,A02,A0204,A02040400,,http://tong.visitkorea.or.kr/cms/resource/07/3442507_image2_1.jpeg,20241211161040,20250724143538,46527,26,320,EX,EX06,EX060900,http://tong.visitkorea.or.kr/cms/resource/07/3442507_image3_1.jpeg,Type1,6
252562,12,부산대교,부산광역시 영도구 봉래나루로 79 (봉래동1가),,6,14,129.0388146742,35.0945765502,A02,A0205,A02050100,,http://tong.visitkorea.or.kr/cms/resource/75/3031875_image2_1.JPG,20071101090000,20251023143000,49033,26,200,VE,VE01,VE010300,http://tong.visitkorea.or.kr/cms/resource/75/3031875_image3_1.JPG,Type3,6
1607138,14,부산대학교 박물관,부산광역시 금정구 부산대학로63번길 2,,6,2,129.0798600805,35.2333923163,A02,A0206,A02060100,,http://tong.visitkorea.or.kr/cms/resource/13/3332613_image2_1.jpg,20120419192625,20250304170945,46241,26,410,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/13/3332613_image3_1.jpg,Type3,6
126147,12,부산동명불원,부산광역시 남구 동명로 57 (용당동),,6,4,129.1038166893,35.1189694636,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/69/3070669_image2_1.JPG,20020404090000,20250521171220,48520,26,290,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/69/3070669_image3_1.JPG,Type3,6
133313,39,부산명물횟집,부산광역시 중구 자갈치해안로 55,1층,6,15,129.0311458269,35.0971289007,A05,A0502,A05020100,,,20021115090000,20250724143854,48984,26,110,FD,FD01,FD010100,,,6
129725,14,부산문화회관,부산광역시 남구 유엔평화로76번길 1 부산문화회관,,6,4,129.0937450823,35.1285070990,A02,A0206,A02060600,,http://tong.visitkorea.or.kr/cms/resource/68/3332668_image2_1.jpg,20071106102708,20250305142319,48534,26,290,VE,VE06,VE060100,http://tong.visitkorea.or.kr/cms/resource/68/3332668_image3_1.jpg,Type3,6
2787128,38,부산새벽시장,부산광역시 사상구 새벽로 141 (감전동),,6,9,128.9826012838,35.1537799975,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/28/2790928_image2_1.JPG,20211207183839,20250828101036,46988,26,530,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/28/2790928_image3_1.JPG,Type3,6
2856938,15,부산수제맥주마스터스챌린지,부산광역시 해운대구 APEC로 55 (우동),,6,16,129.1355209016,35.1687450332,A02,A0207,A02070200,051-714-4758,http://tong.visitkorea.or.kr/cms/resource/53/3536453_image2_1.jpg,20220921131640,20250915141235,48060,26,350,EV,EV01,EV010600,http://tong.visitkorea.or.kr/cms/resource/53/3536453_image3_1.jpg,Type3,6
130166,14,부산시립미술관,부산광역시 해운대구 APEC로 58,(우동),6,16,129.1370458254,35.1666980687,A02,A0206,A02060500,,http://tong.visitkorea.or.kr/cms/resource/62/2712662_image2_1.jpg,20071106104508,20250404100704,48060,26,350,VE,VE07,VE070600,http://tong.visitkorea.or.kr/cms/resource/62/2712662_image3_1.jpg,Type3,6
2554068,12,부산영화체험박물관,부산광역시 중구 대청로126번길 12,(동광동3가),6,15,129.0336899238,35.1017589855,A02,A0204,A02040800,,http://tong.visitkorea.or.kr/cms/resource/19/3539019_image2_1.jpg,20180718004520,20251024140528,48950,26,110,EX,EX06,EX061000,http://tong.visitkorea.or.kr/cms/resource/19/3539019_image3_1.jpg,Type3,
2381553,12,부산영화촬영스튜디오,부산광역시 해운대구 해운대해변로 52,(우동),6,16,129.1380958485,35.1625180008,A02,A0204,A02040800,,http://tong.visitkorea.or.kr/cms/resource/73/3337973_image2_1.jpg,20160429231219,20250311112815,48090,26,350,EX,EX06,EX061000,http://tong.visitkorea.or.kr/cms/resource/73/3337973_image3_1.jpg,Type3,6
2790332,28,부산요트투어 3355마린,부산광역시 해운대구 해운대해변로 84,,6,16,129.1419844733,35.1598405944,A03,A0303,A03030300,,http://tong.visitkorea.or.kr/cms/resource/71/2790371_image2_1.jpg,20211209192408,20250626143445,48090,26,350,LS,LS02,LS020300,http://tong.visitkorea.or.kr/cms/resource/71/2790371_image3_1.jpg,Type3,6
3009050,28,부산요트투어 고고요트,부산광역시 해운대구 해운대해변로 84,1번 계류장,6,16,129.1415539265,35.1608543617,A03,A0303,A03030300,,http://tong.visitkorea.or.kr/cms/resource/19/3009019_image2_1.jpg,20230908135518,20250422112410,48090,26,350,LS,LS02,LS020300,http://tong.visitkorea.or.kr/cms/resource/19/3009019_image3_1.jpg,Type3,6
2610457,25,부산의 가을은 영화로 들썩인다,,,6,,129.0281738287,35.0983842612,C01,C0114,C01140001,,http://tong.visitkorea.or.kr/cms/resource/83/2364283_image2_1.jpg,20190710202510,20250520105707,,26,110,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/2364283_image3_1.jpg,Type3,6
2022923,25,"부산의 아름다운 낮과 밤을 느끼는 주경, 야경 여행",,,6,16,129.1822754969,35.1568472316,C01,C0114,C01140001,,http://tong.visitkorea.or.kr/cms/resource/50/1763850_image2_1.jpg,20150807194645,20230808163057,,26,350,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/50/1763850_image3_1.jpg,Type3,6
2360805,25,부산의 자연생태 체험 코스,,,6,,128.8419725161,36.1298034567,C01,C0112,C01120001,,http://tong.visitkorea.or.kr/cms/resource/49/1994249_image2_1.jpg,20160111200128,20250520105118,,27,720,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/49/1994249_image3_1.jpg,Type3,6
2764008,14,부산자원순환협력센터,부산광역시 강서구 생곡산단1로24번길 58,(생곡동),6,1,128.8823411310,35.1331637995,A02,A0206,A02060300,,http://tong.visitkorea.or.kr/cms/resource/61/3342761_image2_1.jpg,20211028005824,20250304161713,46729,26,440,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/61/3342761_image3_1.jpg,Type3,6
130737,14,부산자유회관(부산통일관),부산광역시 부산진구 초읍천로 113-10,,6,7,129.0455755619,35.1828751212,A02,A0206,A02060300,,http://tong.visitkorea.or.kr/cms/resource/42/3032342_image2_1.JPG,20060222090000,20250708091326,47100,26,230,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/42/3032342_image3_1.JPG,Type3,6
3080300,38,부산전자종합시장,부산광역시 부산진구 부전로 196 (부전동),,6,7,129.0624412844,35.1637636841,A04,A0401,A04010600,,http://tong.visitkorea.or.kr/cms/resource/95/3080295_image2_1.JPG,20240110180340,20251104111506,47250,26,230,SH,SH05,SH050200,http://tong.visitkorea.or.kr/cms/resource/95/3080295_image3_1.JPG,Type3,6
130834,14,부산점자도서관,부산광역시 사상구 덕상로72번길 9,,6,9,128.9898027697,35.1781301800,A02,A0206,A02060900,,http://tong.visitkorea.or.kr/cms/resource/53/3338053_image2_1.jpg,20060510090000,20251205092517,46938,26,530,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/53/3338053_image3_1.jpg,Type3,6
2853131,39,부산조개창고,부산광역시 기장군 정관읍 구연3로 17,,6,3,129.1815710140,35.3214426643,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/21/2853121_image2_1.jpg,20220914112658,20250829143039,46023,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/21/2853121_image3_1.jpg,Type3,6
3016659,15,부산종합민속예술제,부산광역시 부산진구 시민공원로 73 (범전동),부산시민공원 다솜광장,6,7,129.0572361352,35.1654495102,A02,A0207,A02070200,051-714-1508,http://tong.visitkorea.or.kr/cms/resource/47/3359047_image2_1.jpg,20230927133829,20251023143000,47197,26,230,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/47/3359047_image3_1.jpg,Type3,6
3559571,15,부산중구반려동물축제,부산광역시 중구 용두산길 37-30 (광복동2가),,6,15,129.0323594995,35.1011951345,A02,A0207,A02070200,070-8893-2437,http://tong.visitkorea.or.kr/cms/resource/63/3559563_image2_1.jpg,20251031095519,20251031153923,48950,26,110,EV,EV01,EV010600,http://tong.visitkorea.or.kr/cms/resource/63/3559563_image3_1.jpg,Type3,6
3093625,12,부산진 별빛산책길,부산광역시 부산진구 범전동,212-191,6,7,129.0546280676,35.1640385095,A02,A0203,A02030600,,http://tong.visitkorea.or.kr/cms/resource/21/3093621_image2_1.PNG,20240201162039,20250306102808,47205,26,230,VE,VE04,VE040100,http://tong.visitkorea.or.kr/cms/resource/21/3093621_image3_1.PNG,Type3,6
132189,38,부산진시장,부산광역시 동구 진시장로 24,,6,5,129.0587979118,35.1361805951,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/33/3561833_image2_1.jpg,20031117090000,20251105110024,48737,26,170,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/33/3561833_image3_1.jpg,Type1,6
1277679,12,부산타워,부산광역시 중구 용두산길 37-30 (광복동2가),,6,15,129.0323594995,35.1011951345,A02,A0205,A02050200,,http://tong.visitkorea.or.kr/cms/resource/40/3494840_image2_1.jpg,20110513184244,20251212173156,48950,26,110,HS,HS02,HS020100,http://tong.visitkorea.or.kr/cms/resource/40/3494840_image3_1.jpg,Type1,6
2726803,28,부산항힐링야영장,부산광역시 중구 이순신대로 72 (중앙동4가),,6,5,129.0440916874,35.1057837263,A03,A0302,A03021700,,http://tong.visitkorea.or.kr/cms/resource/57/2726957_image2_1.jpg,20210723185157,20250903143547,48940,26,110,AC,AC05,AC050100,http://tong.visitkorea.or.kr/cms/resource/57/2726957_image3_1.jpg,Type3,6
2861958,39,부센동,"부산광역시 수영구 수영로588번길 7 (광안동, 광안 협성엠파이어Ⅱ)",,6,12,129.1136786414,35.1583902331,A05,A0502,A05020300,,,20220929143646,20251104104434,48294,26,500,FD,FD02,FD020200,,,6
2861189,39,부우사안,부산광역시 해운대구 해운대해변로209번나길 16 동성장,,6,16,129.1545194851,35.1601741223,A05,A0502,A05020400,,,20220927171947,20250311112324,48093,26,350,FD,FD02,FD020100,,,6
1855868,39,부전돼지국밥,부산광역시 사상구 사상로 214,,6,9,128.9839369933,35.1642344065,A05,A0502,A05020100,,,20131105223601,20251023143000,46964,26,530,FD,FD01,FD010100,,,6
132188,38,부전마켓타운,부산광역시 부산진구 중앙대로755번길 21,(부전동),6,7,129.0614025211,35.1624610334,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/04/3070904_image2_1.JPG,20031117090000,20250430104849,47254,26,230,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/04/3070904_image3_1.JPG,Type3,6
1878218,38,부평깡통시장,부산광역시 중구 부평1길 48,,6,15,129.0260517037,35.1015921962,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/70/3561970_image2_1.jpg,20140102201413,20251105102507,48977,26,110,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/70/3561970_image3_1.jpg,Type1,6
132550,38,부평동한복거리,부산광역시 중구 부평2길 44,,6,15,129.0265905492,35.1014505558,A04,A0401,A04010600,,http://tong.visitkorea.or.kr/cms/resource/44/3476844_image2_1.jpg,20031117090000,20250430110153,48978,26,110,SH,SH05,SH050200,http://tong.visitkorea.or.kr/cms/resource/44/3476844_image3_1.jpg,Type3,6
1747913,14,북구문화예술회관 공연장,부산광역시 북구 금곡대로46번길 50,(덕천동),6,8,129.0057670798,35.2134515157,A02,A0206,A02060600,,http://tong.visitkorea.or.kr/cms/resource/87/3343387_image2_1.jpg,20121106004729,20250306135006,46547,26,320,VE,VE06,VE060100,http://tong.visitkorea.or.kr/cms/resource/87/3343387_image3_1.jpg,Type3,6
2643387,12,북맛골,부산광역시 금정구 장전동,,6,2,129.0825597462,35.2369919623,A02,A0203,A02030600,,http://tong.visitkorea.or.kr/cms/resource/01/3336601_image2_1.jpg,20200110232744,20250304171741,46325,26,410,VE,VE04,VE040100,http://tong.visitkorea.or.kr/cms/resource/01/3336601_image3_1.jpg,Type3,
2782747,38,분홍이네,"부산광역시 수영구 광안로45번길 2 (광안동, 광안비취빌리지)",,6,12,129.1173728455,35.1554211893,A04,A0401,A04010600,,http://tong.visitkorea.or.kr/cms/resource/94/2794294_image2_1.jpg,20211129221103,20251031092254,48296,26,500,SH,SH05,SH050200,http://tong.visitkorea.or.kr/cms/resource/94/2794294_image3_1.jpg,Type3,6
2867903,39,불끈낙지,부산광역시 부산진구 가야대로410번길 4 하이마트개금점,,6,7,129.0176038500,35.1516753219,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/01/2867901_image2_1.JPG,20221014171127,20251105174450,47319,26,230,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/01/2867901_image3_1.JPG,Type3,6
